Date,Loc,TempLow,TempHigh,Steaming,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,DayWindSpeed,NightWindSpeed,DayHumidity,NightHumidity,DayPressure,NightPressure,DayCloud,NightCloud,DayTemp,NightTemp,Weather,RISK_MM
2010/7/5,Adelaide,,37.9,5.694960464,,,33,,W,7,9,21.42959698,,1007.7,1007.3,4.167265902,4.27812027,,36.8,0,0.2
2014/10/30,SalmonGums,23.3,41.7,5.694960464,7.993227011,S,48,,NNW,28,17,13.71232659,43.73832222,1018.03427,1015.465952,4.167265902,4.27812027,32.5,39.5,0,4
2011/7/17,,3.8,14.8,5.694960464,7.993227011,,30,SSE,SE,17,19,,78.84617872,1027.1,1024.5,,4.27812027,8.1,,0,0.2
2009/1/30,Canberra,11.6,,6.4,,,39.38314977,,,13.73379964,18.43587904,41.46055951,,1018.03427,1015.465952,4.167265902,4.27812027,13.8,24.9,0,0
2013/9/27,Hobart,2,12.2,1.6,,NW,63,WSW,NW,13,35,52.20202395,,1021.3,1015.8,,5,4.8,11.1,0,0
2010/7/7,MountGambier,,,1.2,7.993227011,WNW,50,NNW,,,26,,71.66447671,1024.7,1023,,8,10.2,13.8,1,
2014/4/24,,16.8,,,7.993227011,NE,35,NNW,NE,7,26,,74.85178471,1020.4,1013.2,1,4.27812027,19.6,30,0,0
,Cobar,13.2,28.6,5.4,7.993227011,ESE,28,SE,SW,13,13,29.59325813,52.78708776,1021.6,1018.2,8,2,20,28.1,0,
2014/4/17,PearceRAAF,,33.4,5.694960464,,ESE,54,ESE,,19,,23.09491986,51.88920312,1016.9,,1,7,24.4,30.8,0,
2012/7/2,Wollongong,13.1,17.5,5.694960464,7.993227011,N,44,NNW,NNW,20,15,72.97543023,50.6863211,1026.4,1021.2,3,,15.3,16.5,0,8
2008/9/22,SydneyAirport,14.5,18,2.8,,NNE,37,,N,19,9,80.78783876,56.19008927,1009.7,1004.9,7,8,,,1,2.4
2014/10/14,Woomera,6.3,21.2,5.8,,,37,NE,N,24,9,15.11994633,47.87964287,1025.5,1021.1,3,4,15.3,20.3,0,
2014/8/21,Tuggeranong,15.6,20.2,5.694960464,7.993227011,W,37,NNE,NNW,2,13,95.63729836,32.79509663,,1008.1,4.167265902,4.27812027,17.6,15.5,0,5.6
2015/9/16,Tuggeranong,11.5,26.1,,7.993227011,NE,,,E,7,9,,63.30193419,1010.4,1005.3,,4.27812027,18.2,24.5,0,5.8
2013/8/12,Nhil,,31,,7.993227011,NW,52,N,WNW,,31,19.06356201,52.54564679,1015.6,1011.1,4.167265902,4.27812027,20.5,30.4,0,0
2014/10/16,Williamtown,,32,,12.9,E,41,WNW,,11,,46.11961706,61.52765775,1015.8,,5,1,23.1,30.3,0,0
2013/12/6,,6.4,22.3,5.4,,SW,39,,SW,9,19,36.35419092,60.34347126,,,4.167265902,,,20.9,0,0
2009/7/5,NorfolkIsland,18.2,23,7,6.7,SE,39,,,20,24,70.06602232,61.08076283,,1019.1,7,4,,,0,0
2009/12/21,Witchcliffe,13,15.5,,7.993227011,SSE,52,SE,SSE,28,24,52.06864231,,1022.8,1022.5,4.167265902,4.27812027,13.5,14.5,1,2.2
,Newcastle,19,35.2,5.694960464,7.993227011,,39.38314977,NW,SE,,,62.29019714,44.32332591,1018.03427,1015.465952,0,6,27,26.2,0,12
2016/10/21,Richmond,13.9,21.9,5.694960464,7.993227011,ESE,26,SSW,,6,7,45.1589471,57.4140435,1025.8,1023.6,4.167265902,4.27812027,,20.8,0,0
2009/5/30,,13.5,19.3,5.694960464,2.4,,39,N,SW,,20,63.25631008,75.78557529,1014,1014,7,5,15.1,17.6,1,1.6
,Albany,18.4,,8,6.6,,39.38314977,W,W,,13,,54.08549543,1014.4,,8,5,22,23.4,0,3.4
2013/7/9,,18.1,32,5.694960464,7.993227011,E,26,NNE,N,9,9,51.41362794,62.22989456,1014.8,,4.167265902,4.27812027,23.7,29.5,0,
2016/1/26,,8.8,25,5.694960464,7.993227011,SSW,,SSW,S,22,,45.66473694,63.37513692,1018.03427,,4.167265902,4.27812027,17.6,23.4,0,0.2
2010/12/3,Uluru,,33.7,,7.993227011,SSW,,,WSW,4,7,,51.94226571,,1010.9,4.167265902,4.27812027,24.2,33.4,0,
2016/1/3,MelbourneAirport,,,3,10.1,NNE,,N,NE,7,9,43.32501701,68.74803939,1023.9,,1,,,19.7,0,
2013/1/23,Witchcliffe,,,5.694960464,7.993227011,WSW,28,SE,WSW,6,17,50.89968804,84.74158716,1024.7,1021.6,4.167265902,4.27812027,,25.3,0,0
2012/9/6,Watsonia,12.3,22.6,7.2,11.3,,65,,,22,22,60.82723954,50.75230396,1006.1,,,5,,18.5,0,1.6
2014/6/29,Newcastle,,31.5,5.694960464,7.993227011,,39.38314977,N,,9,,,,1018.03427,1015.465952,6,4.27812027,24,22.15705867,0,0
,SalmonGums,,20.8,,7.993227011,WNW,57,WNW,,,,39.96301735,64.4316191,1018.03427,1015.465952,4.167265902,4.27812027,14.2,20.3,1,2.6
2011/10/14,Darwin,,,6.2,,WNW,43,,,24,31,69.07537157,,1005.1,1002.4,6,6,29.2,31.4,0,0
2012/8/22,Canberra,,,5.694960464,,,39,W,NW,2,24,44.70813662,,1021.8,1013.7,4.167265902,1,10.4,21.9,0,0
2015/5/8,Nhil,12.2,21.1,5.694960464,7.993227011,NW,,NW,NW,,,54.46255558,,1022.6,1020.5,4.167265902,4.27812027,,20.7,0,0
2013/4/25,Mildura,,29,,8.8,SSE,52,,SSE,17,22,36.37957011,67.34482401,,1017.5,,7,21.1,28.1,0,0
2010/11/2,Sydney,8.3,17.4,3,5,,26,W,E,15,2,,,,,7,6,10.9,,0,0
2010/7/23,Adelaide,9.2,,2.8,0.4,NW,54,N,NNW,20,20,60.09687009,47.30546342,1011.2,1008.6,4.167265902,4.27812027,10.6,14.1,0,1.2
2013/10/13,Walpole,,20.6,5.694960464,7.993227011,SSW,35,,SW,13,19,62.73027541,51.09950451,,1009.7,,4.27812027,18.4,19,0,
2012/2/29,Woomera,20.1,41.7,12.2,10.3,ENE,,E,NNE,24,15,16.27781958,,,1015.1,0,0,27.3,38.6,0,0
2014/6/20,Uluru,13.8,23.8,,,,,,ESE,,24,32.09357654,57.41919057,1025.5,1022.8,4,4.27812027,,23.2,0,0
2014/4/1,Canberra,16.4,37.2,11,13.1,ENE,30,SE,N,6,11,27.90696885,62.87201372,1017.3,,0,,,,0,0
2017/1/31,Portland,,,1.8,2.4,SSW,37,WSW,SSW,11,,73.48680643,,1030.3,1030.6,7,7,10.8,12.2,1,3
2016/10/27,Dartmoor,,14.1,,7.993227011,N,30,NNE,NNE,9,17,64.66377632,57.89731602,1025.7,1022.8,4.167265902,,,12.6,0,0
2013/12/22,Bendigo,2.9,14.1,3,7.993227011,NNW,,NW,NW,,,69.29735444,71.25604932,1014,1011.7,8,8,,13.3,0,0
2014/6/17,Bendigo,8.4,14.4,5.694960464,7.993227011,SSE,,SW,S,,20,69.80778306,,1016.2,1017.4,8,8,11.8,13.4,0,15.2
,Darwin,22,33.6,7,11.1,N,37,SW,,4,26,51.22425886,56.81132141,1014.1,,,1,28.6,31,0,
2011/6/29,SalmonGums,8.7,22.2,5.694960464,7.993227011,ENE,22,ENE,,13,9,54.12359196,,,1015.465952,4.167265902,4.27812027,15.4,20,0,0
2016/12/14,,4.1,18.7,3.2,7.993227011,NNW,,NE,N,6,13,53.6358772,,1012.8,,,1,10.7,,0,0
2012/10/14,,11.2,,,,WSW,,E,,,20,,63.99025825,1019.1,1013.1,0,1,17.8,27.8,0,0
2009/6/1,,12,22.8,3.4,4,,,ESE,ESE,13,13,,,1020.2,1019,5,8,16.7,20.7,0,0
2014/9/15,Newcastle,9.4,17.1,5.694960464,7.993227011,,39.38314977,NE,NW,4,28,47.75324847,,1018.03427,1015.465952,8,6,14,,1,0
,Newcastle,16.4,28.4,5.694960464,,,,NE,,7,9,55.7377139,69.29874323,1018.03427,1015.465952,1,3,,27,0,0
2015/10/7,,,32.4,,7.993227011,NE,30,,,,11,63.37701317,54.65047536,,1015,4,,,30.9,1,
2009/6/30,Brisbane,8.4,22.5,3.2,9.8,W,19,SW,ENE,9,11,53.29005399,53.96131625,1025.4,1022.3,1,1,13.7,19.3,0,0
2012/2/5,Tuggeranong,,18.5,5.694960464,7.993227011,,,,ESE,15,22,,55.14465823,,,,4.27812027,13.1,15.5,0,2.8
2015/11/30,,19.5,38.6,,11.4,SSE,,NE,SE,19,19,29.31529354,62.07495143,,1011.2,,3,26,36,0,0
2016/2/27,Sydney,21.7,,6.2,9.2,E,33,,E,0,22,,51.59166796,1026.9,,3,3,25.5,26.4,0,1
2014/5/5,NorfolkIsland,,20.6,,,WNW,26,,N,0,11,65.94484886,62.91269723,,1016.2,5,,,19.4,0,0
,Canberra,12.9,16.6,1,0,E,43,ESE,ESE,17,11,94.16548222,43.59151938,,1017.2,8,8,14.1,,0,62.4
2017/2/28,Nuriootpa,17.4,36.9,9.6,6.7,NNW,52,N,NW,,28,17.10179636,,1012.9,1010.2,7,7,29,36.4,0,0
2015/2/9,Melbourne,,,1,9.1,NNE,39,N,NNE,11,,51.29187859,72.81765386,1036.5,1033.9,0,,6.6,17.9,0,0
2013/7/28,WaggaWagga,1.3,17.9,3.6,,,26,E,SSW,9,,41.23336217,66.09835508,1024.4,1022.5,1,,,17.6,0,0
,Nuriootpa,11.5,,6,,,33,E,WNW,13,9,30.54966506,66.8969529,1016.8,1012.8,2,4.27812027,17.6,29.7,0,0
2017/3/27,Canberra,14.8,,4.8,6,ESE,35,ESE,NE,,15,47.19481142,67.20917746,1020.9,1018.4,4,3,,24,0,4
2016/1/16,Williamtown,22,26.5,5.694960464,7.993227011,SSW,52,SSW,S,,31,68.29038483,59.70197014,1016.1,1015.5,8,5,23.2,25.2,0,0
2013/11/24,,23.9,36.7,,,ENE,26,NE,NW,15,7,41.45925812,,1019.4,1016.9,,,27.6,34.7,0,0
2017/4/12,Katherine,11.1,31.5,4,7.993227011,E,,SE,SE,9,13,37.09080083,59.91059403,1019.3,,,1,,31,0,
2013/6/5,Canberra,0.4,,1.4,3.3,NE,,,,4,13,60.79810974,72.04740235,1029.6,1024.6,7,6,8,14.2,0,11
,Richmond,9.7,26.7,5.694960464,7.993227011,NE,28,W,SSE,2,4,45.14066005,74.85178471,1018.2,1014.3,4.167265902,4.27812027,15.6,,0,
2016/4/7,Darwin,22.9,,,8.9,ESE,48,SE,E,22,28,,58.1330593,1011.8,1007.8,6,7,26.1,31.6,0,0
2016/6/13,Brisbane,10.7,,6.6,10.8,WNW,28,WSW,W,,,25.01748139,52.3327268,,1018.6,0,0,18.9,25.2,0,0
2012/3/31,CoffsHarbour,,27.6,5.694960464,7.993227011,NE,72,N,,33,43,59.33800268,52.49678815,,,4.167265902,,23.1,25.2,0,0.6
2010/1/21,BadgerysCreek,7.6,18.7,5.694960464,7.993227011,NW,,,NW,19,30,48.69477544,50.64040064,998.5,997.9,4.167265902,4.27812027,16.4,16.6,0,
2010/12/28,Canberra,4.1,,5.694960464,,NW,,NW,WNW,24,43,43.65499635,55.23302763,1013.3,,,,12.7,17.1,0,0
,AliceSprings,23.7,35.9,14.2,9.6,S,57,WSW,S,6,24,12.41656727,43.71519074,1011.6,1008.3,,,,33.4,0,
2013/11/21,MelbourneAirport,,21.3,8.2,5.9,WSW,63,WNW,W,24,35,51.81919663,,,,3,7,19.6,,0,0
2017/3/14,GoldCoast,14.1,22.6,5.694960464,7.993227011,S,44,S,SSE,20,24,60.0946202,56.78606321,1019.2,1016.9,,4.27812027,18.6,21.7,0,
2014/12/4,,,,5.694960464,,WSW,,,W,0,15,55.56323813,67.76213947,,,4.167265902,4.27812027,10,18.5,0,0
2010/9/4,CoffsHarbour,,,,7.993227011,SSW,54,SSW,SSW,33,31,69.30622972,45.15953053,1018.3,1019.1,4.167265902,8,19.2,19,0,
,Cobar,,,14.4,,,46,ENE,NE,31,20,,54.77391144,1016.4,1016,,4,24,32.3,0,0
2013/11/2,MountGambier,,24.8,6.8,13.8,S,52,SE,,26,31,,61.02730626,1021.6,1018.7,,,17.4,22.9,0,0
2016/1/4,PearceRAAF,3.7,16.9,5.694960464,3,W,43,WSW,,6,17,55.6463913,,1022.2,1018.5,7,7,9.6,,0,0
2013/10/4,Brisbane,11.1,22.3,2.6,9.5,ESE,22,,E,4,13,58.82935843,67.3916998,1028.9,1026.4,2,4,15.8,20.6,0,0
,Katherine,23.5,26,19,7.993227011,SE,31,SE,,,7,46.04806053,39.37394162,1009.4,1007.1,8,4.27812027,25.5,22.15705867,0,2.2
2016/2/27,GoldCoast,19.1,27.7,5.694960464,7.993227011,,,NW,NNE,,20,70.84345646,58.84794985,,1011.9,4.167265902,4.27812027,23.6,26.1,0,0
2016/5/31,PerthAirport,10.2,20.2,2.8,3.7,WSW,,,,,9,82.77317362,52.91829264,1015.9,,7,7,14.9,15.1,0,5.2
2014/5/9,Moree,18.3,32.9,1.6,8.4,N,33,NNE,NNE,20,17,36.96302029,66.20443853,1016.2,1012.4,7,3,22,31.3,0,0
2014/9/21,Brisbane,16.5,27.2,,,,,SSW,,11,11,46.56540568,59.68714881,1017.9,1014.4,2,3,21.9,26.5,0,0.2
2013/1/2,Portland,3.1,21.3,3.6,,N,46,N,,20,26,,51.80025821,1016.9,1010.3,8,8,12.5,18.9,0,23
2012/8/8,Darwin,23.9,,4.2,11.3,N,43,E,NNW,,30,47.83324872,66.02380479,1016.1,1011.1,3,1,27.5,32.5,0,
2014/3/19,Perth,17.6,,8,11.6,E,,ESE,E,13,11,35.17455417,65.70673733,1022.2,1018.4,0,2,22.4,31.9,0,0
2016/6/12,Albany,8,16.6,4.4,,,39.38314977,W,SW,4,22,62.80194745,65.75211314,,1022.5,7,3,12.5,15.4,0,
2015/5/7,Penrith,11,20.8,5.694960464,7.993227011,WNW,41,WNW,,6,,37.25521309,,1018.03427,,4.167265902,,,19.4,0,0
2014/9/30,Cobar,11.6,24.8,4,7.993227011,,37,S,SSW,11,17,,60.34347126,1017.8,1015.1,1,0,17.7,,0,
2010/5/15,Brisbane,19.1,29.5,6.2,10.8,ENE,24,SE,NE,4,,54.67177087,56.23161125,1017.9,1015.5,,2,25.7,28.1,0,0
2014/2/7,Sale,1.7,15.8,5.694960464,7.993227011,,39.38314977,WNW,W,11,24,76.07558109,63.16445962,1026,1024.5,4.167265902,,,14.6,0,0
,Townsville,25,33.1,9.6,9.2,N,35,N,,15,20,46.52071935,55.81196127,1012.8,1007.9,6,1,29.3,31.2,0,
,Albany,15.3,,8,2.9,,,W,WSW,4,35,85.67208471,,,,6,7,17,17.5,0,0.2
2013/3/21,,,35.4,12.8,13.2,,44,E,,7,20,37.59183392,68.93097031,1008.5,,,1,27.8,,0,0
2016/3/28,CoffsHarbour,,25.9,,10.3,SSW,50,SSW,SSW,,19,57.98394822,39.4126391,1006.3,1005.3,,1,25.6,24.5,0,0.4
2016/9/16,Mildura,8.7,19.4,10,11.4,,37,S,,19,13,,58.589168,1023.3,1020.7,,0,13.6,18.6,0,0
2013/9/11,Adelaide,17.1,34.5,5.694960464,13.1,,35,,,4,19,21.00498742,,1015.9,1014.1,,4.27812027,,33.1,0,0
2011/9/15,Adelaide,8.4,18.3,1,7.993227011,SSE,19,NNE,S,2,9,,76.68356589,,1029.4,4.167265902,4.27812027,,17.8,0,0
2016/5/16,,6.7,32.6,5.694960464,7.993227011,NW,,,WNW,0,24,,57.88920856,,1015.465952,4.167265902,4.27812027,19.9,31.4,0,0
,Dartmoor,,14.2,5.694960464,7.993227011,NNW,26,N,NW,9,11,85.63769565,53.45647874,,1014.2,4.167265902,4.27812027,7.3,12.6,0,
2017/5/10,Nuriootpa,5.1,14.8,,,WNW,24,WNW,WSW,9,15,69.93765386,74.48897762,1031,1030.3,8,5,,14.4,0,0
2016/1/26,Woomera,,19.6,3.2,4.6,NNE,48,NE,N,,31,39.10879147,61.03635902,1019.8,1014,7,7,9.5,18.6,0,2.6
2009/7/17,WaggaWagga,3.1,19.7,,7.993227011,W,,E,WSW,4,19,46.91864742,76.24798957,1020.7,1018.2,4.167265902,4.27812027,9,17.9,0,0
2016/7/25,Adelaide,9.8,24.3,5.694960464,7.993227011,,,,,,15,33.95872815,,,1016.2,4.167265902,,14,,0,0
,MelbourneAirport,16.3,22.8,,0.7,N,43,SSW,,7,24,,,,1011.7,7,7,18.9,22.4,0,9.6
2017/3/16,,-1.9,22.8,,10.5,N,37,NNW,,7,19,8.529849605,49.33108905,,1018.4,,1,12.6,22.4,0,0
2016/4/15,Bendigo,15.8,26.4,,7.993227011,SSE,43,SSE,ESE,22,15,,69.33240518,1017.7,1016.2,4,1,16.8,25.6,0,0
2008/8/15,SydneyAirport,,15.7,,0.8,SW,31,WNW,SSW,9,13,58.38987367,52.31307235,1018.1,,7,7,11.5,,0,0
,Sale,12.5,24.7,,6.6,E,31,NE,SE,11,19,64.66377632,,1014.1,1010.9,7,,17.5,23.1,0,0
2013/11/26,NorfolkIsland,14.8,,5.694960464,7.993227011,,35,,S,15,17,74.19633215,54.00355313,1025.8,1023.1,8,8,17.1,17,1,
2010/4/23,Watsonia,4.9,22.7,,,SW,26,ENE,SW,,15,47.44986441,63.86684329,1018.7,,6,2,13,20.5,0,
2013/9/1,Bendigo,,21.1,5.694960464,7.993227011,WSW,,,SW,7,,50.72140418,74.80635417,,1013.2,4,,10.8,19,0,0
,Adelaide,13.5,24.2,4.8,12.2,SSE,50,ESE,E,,11,38.3688565,,1023.1,1020.7,4.167265902,4.27812027,17,,0,0
,Portland,9.7,19.4,2.6,4.5,,28,ENE,WSW,,19,,,1025.7,,,,13.7,17.2,0,0.2
2017/4/28,,13.9,36.7,,,NW,63,ENE,SW,19,11,21.41866606,58.03589002,1009.2,1005,0,6,,34,0,0.4
,Sale,,20.4,,,W,24,SSE,,7,9,,55.83703218,1008.8,1010.1,8,8,16.8,,1,11.8
,,,24.9,5.694960464,,N,35,NNE,NNW,11,22,,59.25495903,,1021.7,4.167265902,4.27812027,17.5,23,0,
2016/11/3,,21.9,33.2,8,7.993227011,NNW,35,NNE,,,20,46.55569579,63.62013393,1009.3,1004.6,8,6,23.6,,0,0
2012/5/17,Cobar,5.5,19.8,1.6,7.993227011,E,22,SE,WSW,7,9,,,1021.8,1017.7,6,5,,18.7,0,
2012/10/4,Moree,13.2,,,2.4,N,,NE,N,17,13,,58.03604592,1025.8,1022,8,7,14.7,19.4,0,0
2010/3/25,Brisbane,,30,7.2,8.6,,37,SSE,,11,17,42.45747,60.6006133,1020,,3,4,26.4,,0,0
,Adelaide,,19.4,5.694960464,9,W,35,,SW,13,,,54.22448524,,1012.9,4.167265902,4.27812027,,,0,0
2010/7/27,Canberra,,13,2.4,5.9,E,,SSE,,6,0,43.21161624,60.15025569,1022.5,,7,,,12,0,0
,Moree,8.1,28.9,9.2,,S,39,SSE,,11,19,20.83262879,54.59519858,1011.7,1009.7,1,,20.2,27.6,0,0
2012/7/6,Albany,6.7,17.9,,,,39.38314977,,,,0,68.38223138,,1020.4,1016.3,4,7,,15.9,0,0
2014/4/10,,,24,,3,,48,N,WSW,20,19,58.46519006,72.60889291,1008.1,1005.6,,,,20.8,1,
,,4.7,19.6,5.694960464,8.9,ENE,41,ENE,E,24,13,37.27315173,60.57403103,1028,1024.1,,0,11.1,19.3,0,0
,Portland,10.5,17.4,3.8,8.8,W,52,,WNW,26,35,,57.78132413,1012.3,1015.2,,3,14.4,15.8,0,0.2
,PerthAirport,22.5,32.3,,12.9,WSW,41,SSW,SW,20,31,42.89119418,,1010.8,1008.1,1,1,27.4,30.7,0,0
,,13.6,26.9,23.8,7.993227011,NW,33,NNW,NNW,15,22,45.06044294,,1013.8,1010.7,4.167265902,4.27812027,,26.4,0,
,AliceSprings,,32.7,,11.5,SSW,28,NNE,WNW,2,11,7.626399561,,1020.5,1015,,0,20.6,31.2,0,0
2016/12/3,SalmonGums,,14.9,5.694960464,,WNW,,,W,26,24,52.29695549,,,1015.465952,4.167265902,,,13.4,1,0
,,8,,8,7.993227011,WSW,35,SSW,SSW,7,22,17.66254431,49.54720115,1021,1018.7,,0,14.4,22.6,0,0
2013/5/3,Cobar,7.8,,2.2,,NNE,,NE,NNE,6,17,93.13263977,43.53985519,1010.3,,7,7,9.3,11.6,0,38.8
2011/11/16,Portland,8.6,13.4,1.6,4.8,ESE,28,ENE,E,13,11,74.07365996,52.4210719,1026.4,,8,6,,12.8,0,
2014/7/30,PearceRAAF,14.4,26.9,5.694960464,,,39,SE,SSE,11,15,38.53899764,62.15192299,,1014.4,2,0,17.4,26.6,0,
2009/9/4,MountGambier,-0.2,15,0.4,9,N,26,,N,13,15,58.27520554,83.03003884,1023,1020.5,1,1,4.5,,0,0
2014/8/6,SalmonGums,1.5,18.3,5.694960464,7.993227011,,35,,NW,13,15,,62.8617131,1018.03427,1015.465952,4.167265902,4.27812027,10.2,18.1,0,1.4
2016/5/15,Cobar,21,37,,7.993227011,N,41,,N,22,20,52.06864231,,1015.7,,4.167265902,,30.5,35.6,0,0
,Perth,,23.8,3.4,9.4,NE,41,NE,N,,,27.90735616,55.22715007,1024.3,1019.3,2,4,,23.4,0,6.8
2009/6/29,,18.3,23.3,,7.993227011,WSW,35,S,,13,,78.70538354,42.64604772,1013.5,1014.5,4.167265902,3,21.5,,1,2.8
2017/5/8,Dartmoor,2.6,,0.8,3.1,NW,,,WNW,0,7,,83.45554817,1026.2,1023,4.167265902,4.27812027,7.9,,0,0.4
2010/9/19,Bendigo,7.4,,1.8,7.993227011,S,41,SSE,S,13,22,53.53097906,64.94584235,,1024.1,0,1,13.8,,0,
,Darwin,26.5,34,5.2,8.8,,54,,WNW,,30,,57.66962097,1009.4,,,,30.4,33.3,0,0
2010/12/25,NorahHead,20.2,,5.694960464,7.993227011,NE,30,NNE,NE,,19,80.04071965,70.00538064,1020.1,1017.6,,4.27812027,21.5,25,0,0.2
2009/11/29,Melbourne,7.1,12.6,2.4,2.7,W,,N,WSW,,37,59.99105988,71.68406002,1006.9,1006,7,7,7.9,,1,7
,Adelaide,7,15.1,5.694960464,7.993227011,,20,,SSE,0,7,,65.07443801,1019.1,1015.1,4.167265902,4.27812027,,14.3,0,
,Hobart,10.7,12.1,4.8,4.5,NW,85,,S,9,15,54.2702136,47.16995383,1000.8,1008.3,7,3,11.6,9.3,0,
2015/3/13,,19.1,23,7.6,5.8,,69,,SSE,35,26,53.60366172,60.0801219,1006.4,,2,7,,21.5,0,0
,SalmonGums,6.4,,5.694960464,7.993227011,SSE,35,NE,SSW,13,,33.06648444,60.71714694,1018.03427,,4.167265902,4.27812027,20.3,29.4,0,0
,Katherine,,39.9,5.694960464,7.993227011,ESE,41,N,ESE,13,22,89.70905059,,1013.1,,4.167265902,4,17.16262966,35,0,0
2014/11/8,Hobart,,,6.6,10.3,NNW,,NNW,NNW,22,,30.57749876,63.69343566,,1002.6,,,21,33.6,0,
,Nuriootpa,3,,3.4,11,NE,37,ENE,,15,22,30.94843527,56.55082497,1027.6,1024.1,0,2,13,,0,
2011/9/24,Katherine,24.6,34,,,,35,NW,WSW,7,20,53.7745401,72.13889787,1008.2,,6,4.27812027,,22.15705867,1,0.6
2013/10/18,Darwin,26.2,32.1,5.2,8.1,NNW,39,N,NNW,19,17,,56.96972096,1007.3,1005.3,7,7,29.2,,0,0
2011/3/24,AliceSprings,-0.1,17.7,,,E,33,,,0,19,37.46575067,76.96992,,1020.6,0,0,,17.3,0,0
2016/2/28,AliceSprings,20.8,40.3,,,ENE,46,ESE,NNW,17,7,4.901380094,,1010.1,1005.7,6,6,31.3,39,0,0
,Nhil,,,5.694960464,,E,31,ESE,NE,22,11,,68.70625182,1023.4,1020.8,,4.27812027,,28.4,0,0
,SalmonGums,12.8,24.3,5.694960464,7.993227011,N,37,,N,19,13,,63.24693788,1018.03427,1015.465952,4.167265902,4.27812027,17,24.1,1,8.8
2010/3/13,Bendigo,13.1,,5.694960464,,,,E,NNW,,4,30.92952984,61.94272837,1018.4,1015.3,4.167265902,4.27812027,18.8,30.4,0,0
2012/3/8,,7.7,14.3,3.6,,SW,44,WSW,SSE,20,22,45.66028822,,1007.1,1006.4,4.167265902,,11,12.2,0,
2016/10/6,Cairns,,29.4,,9.2,SE,37,SE,SE,19,26,51.63539029,75.91230585,1018.6,1015.7,7,2,22.4,28.6,0,0.4
2015/4/10,Perth,3.4,18.4,0.4,,NNE,19,ENE,NW,6,9,55.56323813,67.76213947,1026,1022.8,1,1,8.8,17.9,1,
2014/6/3,MountGinini,,15.2,5.694960464,7.993227011,NW,46,,WSW,22,13,,49.02345423,1018.03427,,4.167265902,4.27812027,,14.2,0,0
2013/10/17,Albany,11.4,17.1,4.2,5.7,,39.38314977,,WNW,15,,70.52536366,54.01475269,1012.3,1011.7,2,,13.8,15,0,6.8
2010/2/1,Brisbane,15.2,22.2,5.4,,,,ENE,ENE,17,15,68.74689918,47.12204102,1024.5,1021,2,7,21.9,,0,7.2
2015/6/10,Cobar,8,22,3,7.993227011,NE,,ENE,,17,,49.48312488,,1028.6,,4.167265902,7,16.9,22,0,
2013/12/19,,12.6,20.9,5.694960464,7.993227011,,35,SW,,,,54.30453568,64.46677573,,,1,7,15.2,19.1,0,0
2017/4/16,Perth,,17,1.6,,E,,SE,,4,11,,66.16663837,1028.6,1026,1,3,,15.6,0,0
2017/1/1,MelbourneAirport,15.2,31.7,4,6.2,N,56,N,NE,37,20,,62.21878519,1012.3,1010.2,,6,,,0,4.8
2017/3/19,Watsonia,5.7,19.2,1.6,9.4,ENE,,ENE,ESE,,2,62.60698335,,1031.6,1029,1,3,,18.6,0,0.2
2017/3/31,Launceston,7.7,20.9,,7.993227011,N,33,,NNW,0,,81.06463264,66.06390523,1018.03427,1015.465952,8,8,11.9,18.1,0,0.2
2014/9/6,Woomera,11.9,31.3,10.4,11.4,NNW,46,NNW,,,20,5.172114785,43.31118209,1023.4,1019,0,0,22.1,30.5,0,0
,,17.8,26.5,5.2,10.6,,37,SW,ENE,11,28,57.9492893,50.24039519,1021.1,1017.9,1,,21.6,24.7,0,0
,Albury,14.9,32,5.694960464,7.993227011,SE,35,SSW,WNW,9,9,36.96302029,66.20443853,1011.1,1009.9,4.167265902,4.27812027,20.6,30.5,0,0
2017/1/4,,20.4,31.7,,11,ENE,46,ESE,E,20,26,37.76041994,53.38907085,1015.6,1011.7,0,2,24.3,30.2,0,
2011/5/25,Nuriootpa,18.7,,8.2,11.2,NW,43,NNE,N,20,20,33.21187745,58.31444887,1010.2,1005.6,,,22.4,30.2,0,
2012/9/2,,12.8,21.7,,,WSW,31,SSW,ENE,17,7,54.46704617,47.80929831,1024.1,1020.7,7,7,,21.1,0,0
,Adelaide,9.5,20.6,,10.9,,35,N,,6,15,40.62771913,57.04679945,1028.7,1025.5,4.167265902,4.27812027,13,20.1,0,
2014/4/24,Brisbane,20.1,30.1,7.2,,ENE,22,,ENE,6,11,52.95167495,,,1013,6,,,28.2,0,0
2015/4/1,MelbourneAirport,,12.4,0.6,1.4,S,,NNW,SSW,7,11,,62.00575928,,1014.7,7,8,,,0,7
2013/9/15,Cobar,,,6.8,0.1,SE,57,S,ESE,11,28,93.33565648,55.05328532,1015.9,,8,,,,1,25.6
,Townsville,,29.8,13.2,11.6,,43,,,,33,48.96047215,42.88524178,,,,1,27.5,27.9,0,0
2010/9/3,BadgerysCreek,13.7,,,7.993227011,SSW,50,SSW,,17,28,26.44138242,51.55505151,1010.9,1010.6,4.167265902,4.27812027,17.4,21.8,0,0
2009/2/23,MountGambier,8.6,23.9,5.694960464,,S,39,WNW,S,11,19,56.53780221,62.27065785,,,4.167265902,4.27812027,16.8,22.5,0,0
